game_id,date,season,status,datetime,period,postseason,postponed,home_team,away_team,home_score,away_score,home_q1,away_q1,home_q2,away_q2,home_q3,away_q3,home_q4,away_q4,home_ot1,away_ot1,home_ot2,away_ot2,home_ot3,away_ot3
1038561,2024-03-16,2023,Final,2024-03-16T23:00:00.000Z,4,False,False,Philadelphia 76ers,Charlotte Hornets,109,98,27,24,26,23,26,24,30,27,,,,,,
1038562,2024-03-16,2023,Final,2024-03-16T23:00:00.000Z,4,False,False,New Orleans Pelicans,Portland Trail Blazers,126,107,36,33,37,35,29,24,24,15,,,,,,
1038563,2024-03-16,2023,Final,2024-03-17T00:00:00.000Z,4,False,False,Chicago Bulls,Washington Wizards,127,98,32,19,35,26,28,24,32,29,,,,,,
1038564,2024-03-16,2023,Final,2024-03-17T00:00:00.000Z,4,False,False,Memphis Grizzlies,Oklahoma City Thunder,112,118,27,29,27,27,24,35,34,27,,,,,,
1038565,2024-03-16,2023,Final,2024-03-17T00:30:00.000Z,4,False,False,Los Angeles Lakers,Golden State Warriors,121,128,36,30,30,37,27,35,28,26,,,,,,
1038566,2024-03-16,2023,Final,2024-03-17T01:30:00.000Z,4,False,False,Utah Jazz,Minnesota Timberwolves,100,119,19,19,29,29,24,34,28,37,,,,,,
1038567,2024-03-16,2023,Final,2024-03-17T02:00:00.000Z,4,False,False,Sacramento Kings,New York Knicks,91,98,22,21,26,32,26,22,17,23,,,,,,
1038568,2024-03-17,2023,Final,2024-03-17T17:00:00.000Z,4,False,False,Milwaukee Bucks,Phoenix Suns,140,129,39,36,43,24,27,34,31,35,,,,,,
1038569,2024-03-17,2023,Final,2024-03-17T19:00:00.000Z,4,False,False,Detroit Pistons,Miami Heat,101,104,23,21,27,39,26,19,25,25,,,,,,
1038570,2024-03-17,2023,Final,2024-03-17T19:30:00.000Z,4,False,False,Dallas Mavericks,Denver Nuggets,107,105,30,34,28,27,26,18,23,26,,,,,,
1038571,2024-03-17,2023,Final,2024-03-17T22:00:00.000Z,4,False,False,Orlando Magic,Toronto Raptors,111,96,26,24,26,23,35,26,24,23,,,,,,
1038572,2024-03-17,2023,Final,2024-03-17T22:00:00.000Z,4,False,False,Washington Wizards,Boston Celtics,104,130,27,45,26,36,25,27,26,22,,,,,,
1038573,2024-03-17,2023,Final,2024-03-17T23:00:00.000Z,5,False,False,San Antonio Spurs,Brooklyn Nets,122,115,25,29,30,27,25,27,30,27,12,5,,,,
1038574,2024-03-17,2023,Final,2024-03-18T01:30:00.000Z,4,False,False,LA Clippers,Atlanta Hawks,93,110,29,31,15,30,18,27,31,22,,,,,,
1038575,2024-03-18,2023,Final,2024-03-18T23:00:00.000Z,4,False,False,Indiana Pacers,Cleveland Cavaliers,103,108,34,25,20,29,29,36,20,18,,,,,,
1038576,2024-03-18,2023,Final,2024-03-18T23:30:00.000Z,4,False,False,Boston Celtics,Detroit Pistons,119,94,31,28,28,18,33,20,27,28,,,,,,
1038577,2024-03-18,2023,Final,2024-03-18T23:30:00.000Z,4,False,False,Philadelphia 76ers,Miami Heat,98,91,31,23,20,26,28,16,19,26,,,,,,
1038578,2024-03-18,2023,Final,2024-03-19T00:00:00.000Z,4,False,False,Chicago Bulls,Portland Trail Blazers,110,107,29,27,25,22,35,26,21,32,,,,,,
1038579,2024-03-18,2023,Final,2024-03-19T01:00:00.000Z,4,False,False,Utah Jazz,Minnesota Timberwolves,104,114,37,25,22,28,24,30,21,31,,,,,,
1038580,2024-03-18,2023,Final,2024-03-19T02:00:00.000Z,4,False,False,Golden State Warriors,New York Knicks,112,119,22,30,34,32,32,37,24,20,,,,,,
1038581,2024-03-18,2023,Final,2024-03-19T02:00:00.000Z,5,False,False,Sacramento Kings,Memphis Grizzlies,121,111,28,32,29,15,27,29,21,29,16,6,,,,
1038582,2024-03-18,2023,Final,2024-03-19T02:30:00.000Z,4,False,False,Los Angeles Lakers,Atlanta Hawks,136,105,38,28,35,31,38,27,25,19,,,,,,
1038583,2024-03-19,2023,Final,2024-03-19T23:00:00.000Z,4,False,False,Orlando Magic,Charlotte Hornets,112,92,27,17,40,15,24,33,21,27,,,,,,
1038584,2024-03-19,2023,Final,2024-03-19T23:00:00.000Z,4,False,False,Washington Wizards,Houston Rockets,114,137,36,39,21,21,25,41,32,36,,,,,,
1038585,2024-03-19,2023,Final,2024-03-19T23:30:00.000Z,4,False,False,Brooklyn Nets,New Orleans Pelicans,91,104,21,27,24,37,24,21,22,19,,,,,,
1038586,2024-03-19,2023,Final,2024-03-20T00:00:00.000Z,4,False,False,San Antonio Spurs,Dallas Mavericks,107,113,30,38,26,27,28,26,23,22,,,,,,
1038587,2024-03-19,2023,Final,2024-03-20T01:00:00.000Z,4,False,False,Minnesota Timberwolves,Denver Nuggets,112,115,28,35,27,35,29,17,28,28,,,,,,
1038588,2024-03-20,2023,Final,2024-03-20T23:00:00.000Z,4,False,False,Cleveland Cavaliers,Miami Heat,104,107,30,31,27,30,18,22,29,24,,,,,,
1038589,2024-03-20,2023,Final,2024-03-20T23:00:00.000Z,4,False,False,Detroit Pistons,Indiana Pacers,103,122,24,29,28,34,26,35,25,24,,,,,,
1038590,2024-03-20,2023,Final,2024-03-20T23:30:00.000Z,4,False,False,Boston Celtics,Milwaukee Bucks,122,119,33,28,36,28,32,27,21,36,,,,,,
1038591,2024-03-20,2023,Final,2024-03-20T23:30:00.000Z,4,False,False,Toronto Raptors,Sacramento Kings,89,123,27,32,18,36,20,31,24,24,,,,,,
1038592,2024-03-20,2023,Final,2024-03-21T00:00:00.000Z,4,False,False,Oklahoma City Thunder,Utah Jazz,119,107,31,25,22,29,29,26,37,27,,,,,,
1038593,2024-03-20,2023,Final,2024-03-21T02:00:00.000Z,4,False,False,Golden State Warriors,Memphis Grizzlies,137,116,33,32,35,26,40,32,29,26,,,,,,
1038594,2024-03-20,2023,Final,2024-03-21T02:00:00.000Z,4,False,False,Phoenix Suns,Philadelphia 76ers,115,102,21,23,39,24,30,19,25,36,,,,,,
1038595,2024-03-20,2023,Final,2024-03-21T02:00:00.000Z,4,False,False,Portland Trail Blazers,LA Clippers,103,116,28,27,22,33,20,34,33,22,,,,,,
1038596,2024-03-21,2023,Final,2024-03-21T23:00:00.000Z,4,False,False,Orlando Magic,New Orleans Pelicans,121,106,23,28,34,20,38,27,26,31,,,,,,
1038597,2024-03-21,2023,Final,2024-03-21T23:00:00.000Z,4,False,False,Washington Wizards,Sacramento Kings,109,102,35,27,21,27,28,22,25,26,,,,,,
1038598,2024-03-21,2023,Final,2024-03-22T00:00:00.000Z,4,False,False,Houston Rockets,Chicago Bulls,127,117,42,28,26,33,37,33,22,23,,,,,,
1038599,2024-03-21,2023,Final,2024-03-22T00:00:00.000Z,4,False,False,Milwaukee Bucks,Brooklyn Nets,115,108,26,19,34,25,21,25,34,39,,,,,,
1038600,2024-03-21,2023,Final,2024-03-22T00:30:00.000Z,4,False,False,Dallas Mavericks,Utah Jazz,113,97,26,27,27,15,30,31,30,24,,,,,,
1038601,2024-03-21,2023,Final,2024-03-22T01:00:00.000Z,4,False,False,Denver Nuggets,New York Knicks,113,100,32,30,29,26,27,20,25,24,,,,,,
1038602,2024-03-21,2023,Final,2024-03-22T02:30:00.000Z,4,False,False,Phoenix Suns,Atlanta Hawks,128,115,30,37,35,23,31,33,32,22,,,,,,
1038603,2024-03-22,2023,Final,2024-03-22T23:00:00.000Z,4,False,False,Detroit Pistons,Boston Celtics,102,129,34,32,19,37,30,35,19,25,,,,,,
1038604,2024-03-22,2023,Final,2024-03-22T23:00:00.000Z,4,False,False,Toronto Raptors,Oklahoma City Thunder,103,123,35,28,21,35,22,26,25,34,,,,,,
1038605,2024-03-22,2023,Final,2024-03-23T00:00:00.000Z,4,False,False,Miami Heat,New Orleans Pelicans,88,111,20,21,22,25,24,30,22,35,,,,,,
1038606,2024-03-22,2023,Final,2024-03-23T00:00:00.000Z,4,False,False,Minnesota Timberwolves,Cleveland Cavaliers,104,91,25,20,21,29,26,17,32,25,,,,,,
1038607,2024-03-22,2023,Final,2024-03-23T00:00:00.000Z,4,False,False,San Antonio Spurs,Memphis Grizzlies,97,99,30,18,14,25,24,28,29,28,,,,,,
1038608,2024-03-22,2023,Final,2024-03-23T02:00:00.000Z,4,False,False,Golden State Warriors,Indiana Pacers,111,123,38,38,29,28,21,36,23,21,,,,,,
1038609,2024-03-22,2023,Final,2024-03-23T02:00:00.000Z,4,False,False,Portland Trail Blazers,LA Clippers,117,125,27,42,26,28,27,31,37,24,,,,,,
1038610,2024-03-22,2023,Final,2024-03-23T02:30:00.000Z,4,False,False,Los Angeles Lakers,Philadelphia 76ers,101,94,24,23,26,29,25,24,26,18,,,,,,
1038611,2024-03-23,2023,Final,2024-03-23T17:00:00.000Z,4,False,False,New York Knicks,Brooklyn Nets,105,93,28,30,28,27,24,20,25,16,,,,,,
1038612,2024-03-23,2023,Final,2024-03-23T23:00:00.000Z,4,False,False,Orlando Magic,Sacramento Kings,107,109,26,27,30,27,25,27,26,28,,,,,,
1038613,2024-03-23,2023,Final,2024-03-23T23:30:00.000Z,4,False,False,Atlanta Hawks,Charlotte Hornets,132,91,30,28,36,20,33,26,33,17,,,,,,
1038614,2024-03-23,2023,Final,2024-03-24T00:00:00.000Z,4,False,False,Washington Wizards,Toronto Raptors,112,109,23,25,28,23,26,33,35,28,,,,,,
1038615,2024-03-23,2023,Final,2024-03-24T00:00:00.000Z,4,False,False,Chicago Bulls,Boston Celtics,113,124,31,31,29,35,32,29,21,29,,,,,,
1038616,2024-03-23,2023,Final,2024-03-24T00:00:00.000Z,4,False,False,Houston Rockets,Utah Jazz,147,119,47,21,38,34,37,36,25,28,,,,,,
1038617,2024-03-23,2023,Final,2024-03-24T00:00:00.000Z,4,False,False,San Antonio Spurs,Phoenix Suns,106,131,17,26,30,39,24,38,35,28,,,,,,
1038618,2024-03-23,2023,Final,2024-03-24T02:00:00.000Z,4,False,False,Portland Trail Blazers,Denver Nuggets,111,114,22,26,25,31,36,28,28,29,,,,,,
1038619,2024-03-24,2023,Final,2024-03-24T19:00:00.000Z,4,False,False,Detroit Pistons,New Orleans Pelicans,101,114,10,29,31,28,25,26,35,31,,,,,,
1038620,2024-03-24,2023,Final,2024-03-24T19:30:00.000Z,4,False,False,LA Clippers,Philadelphia 76ers,107,121,29,41,27,22,27,25,24,33,,,,,,
1038621,2024-03-24,2023,Final,2024-03-24T22:00:00.000Z,4,False,False,Miami Heat,Cleveland Cavaliers,121,84,32,22,28,17,30,18,31,27,,,,,,
1038622,2024-03-24,2023,Final,2024-03-24T23:00:00.000Z,4,False,False,Milwaukee Bucks,Oklahoma City Thunder,118,93,25,22,23,25,34,17,36,29,,,,,,
1038623,2024-03-24,2023,Final,2024-03-24T23:00:00.000Z,4,False,False,Minnesota Timberwolves,Golden State Warriors,114,110,18,27,28,27,32,27,36,29,,,,,,
1038624,2024-03-24,2023,Final,2024-03-25T02:00:00.000Z,4,False,False,Los Angeles Lakers,Indiana Pacers,150,145,30,36,42,32,44,31,34,46,,,,,,
1038625,2024-03-25,2023,Final,2024-03-25T23:00:00.000Z,4,False,False,Cleveland Cavaliers,Charlotte Hornets,115,92,20,20,31,17,27,29,37,26,,,,,,
1038626,2024-03-25,2023,Final,2024-03-25T23:30:00.000Z,4,False,False,Atlanta Hawks,Boston Celtics,120,118,22,44,34,30,34,22,30,22,,,,,,
1038627,2024-03-25,2023,Final,2024-03-25T23:30:00.000Z,4,False,False,New York Knicks,Detroit Pistons,124,99,36,17,23,25,36,24,29,33,,,,,,
1038628,2024-03-25,2023,Final,2024-03-25T23:30:00.000Z,4,False,False,Toronto Raptors,Brooklyn Nets,88,96,20,22,25,27,24,19,19,28,,,,,,
1038629,2024-03-25,2023,Final,2024-03-26T00:00:00.000Z,4,False,False,Chicago Bulls,Washington Wizards,105,107,17,31,32,22,33,29,23,25,,,,,,
1038630,2024-03-25,2023,Final,2024-03-26T00:00:00.000Z,4,False,False,Houston Rockets,Portland Trail Blazers,110,92,28,25,19,26,33,20,30,21,,,,,,
1038631,2024-03-25,2023,Final,2024-03-26T00:00:00.000Z,4,False,False,San Antonio Spurs,Phoenix Suns,104,102,29,22,18,28,28,24,29,28,,,,,,
1038632,2024-03-25,2023,Final,2024-03-26T01:00:00.000Z,4,False,False,Denver Nuggets,Memphis Grizzlies,128,103,39,24,30,20,30,32,29,27,,,,,,
1038633,2024-03-25,2023,Final,2024-03-26T01:00:00.000Z,4,False,False,Utah Jazz,Dallas Mavericks,105,115,41,37,25,24,22,27,17,27,,,,,,
1038634,2024-03-25,2023,Final,2024-03-26T02:00:00.000Z,4,False,False,Sacramento Kings,Philadelphia 76ers,108,96,31,25,29,23,23,20,25,28,,,,,,
1038635,2024-03-25,2023,Final,2024-03-26T02:30:00.000Z,4,False,False,LA Clippers,Indiana Pacers,116,133,34,29,28,36,27,32,27,36,,,,,,
1038636,2024-03-26,2023,Final,2024-03-26T23:30:00.000Z,4,False,False,Miami Heat,Golden State Warriors,92,113,26,24,29,29,20,32,17,28,,,,,,
1038637,2024-03-26,2023,Final,2024-03-26T23:30:00.000Z,6,False,False,Milwaukee Bucks,Los Angeles Lakers,124,128,32,16,26,26,30,32,13,27,16,16,7,11,,
1038638,2024-03-26,2023,Final,2024-03-27T00:00:00.000Z,4,False,False,New Orleans Pelicans,Oklahoma City Thunder,112,119,34,33,24,40,32,23,22,23,,,,,,
1038639,2024-03-26,2023,Final,2024-03-27T02:00:00.000Z,4,False,False,Sacramento Kings,Dallas Mavericks,96,132,28,31,25,27,23,38,20,36,,,,,,
1038640,2024-03-27,2023,Final,2024-03-27T23:00:00.000Z,4,False,False,Charlotte Hornets,Cleveland Cavaliers,118,111,33,43,36,27,31,26,18,15,,,,,,
1038641,2024-03-27,2023,Final,2024-03-27T23:00:00.000Z,4,False,False,Orlando Magic,Golden State Warriors,93,101,11,27,26,18,29,27,27,29,,,,,,
1038642,2024-03-27,2023,Final,2024-03-27T23:00:00.000Z,5,False,False,Washington Wizards,Brooklyn Nets,119,122,33,31,21,30,37,31,21,20,7,10,,,,
1038643,2024-03-27,2023,Final,2024-03-27T23:30:00.000Z,4,False,False,Atlanta Hawks,Portland Trail Blazers,120,106,26,29,39,29,35,28,20,20,,,,,,
1038644,2024-03-27,2023,Final,2024-03-27T23:30:00.000Z,4,False,False,Philadelphia 76ers,LA Clippers,107,108,30,18,20,28,29,29,28,33,,,,,,
1038645,2024-03-27,2023,Final,2024-03-27T23:30:00.000Z,4,False,False,Toronto Raptors,New York Knicks,101,145,33,45,26,35,21,31,21,34,,,,,,
1038646,2024-03-27,2023,Final,2024-03-28T00:00:00.000Z,4,False,False,Chicago Bulls,Indiana Pacers,125,99,27,23,37,20,23,31,38,25,,,,,,
1038647,2024-03-27,2023,Final,2024-03-28T00:00:00.000Z,4,False,False,Memphis Grizzlies,Los Angeles Lakers,124,136,36,37,25,32,31,33,32,34,,,,,,
1038648,2024-03-27,2023,Final,2024-03-28T00:00:00.000Z,4,False,False,Minnesota Timberwolves,Detroit Pistons,106,91,30,25,17,20,31,21,28,25,,,,,,
1038649,2024-03-27,2023,Final,2024-03-28T00:00:00.000Z,5,False,False,Oklahoma City Thunder,Houston Rockets,126,132,17,28,33,21,35,31,27,32,14,20,,,,
1038650,2024-03-27,2023,Final,2024-03-28T01:00:00.000Z,4,False,False,Utah Jazz,San Antonio Spurs,111,118,15,29,33,30,31,29,32,30,,,,,,
1038651,2024-03-27,2023,Final,2024-03-28T02:00:00.000Z,4,False,False,Denver Nuggets,Phoenix Suns,97,104,29,29,23,30,21,24,24,21,,,,,,
1038652,2024-03-28,2023,Final,2024-03-28T23:30:00.000Z,5,False,False,Atlanta Hawks,Boston Celtics,123,122,28,29,31,34,30,27,23,22,11,10,,,,
1038653,2024-03-28,2023,Final,2024-03-29T00:00:00.000Z,4,False,False,New Orleans Pelicans,Milwaukee Bucks,107,100,26,25,35,20,24,28,22,27,,,,,,
1038654,2024-03-29,2023,Final,2024-03-29T23:00:00.000Z,4,False,False,Charlotte Hornets,Golden State Warriors,97,115,17,26,28,24,26,39,26,26,,,,,,
1038655,2024-03-29,2023,Final,2024-03-29T23:00:00.000Z,4,False,False,Indiana Pacers,Los Angeles Lakers,109,90,27,24,27,25,32,23,23,18,,,,,,
1038656,2024-03-29,2023,Final,2024-03-29T23:00:00.000Z,4,False,False,Orlando Magic,LA Clippers,97,100,19,23,31,29,27,33,20,15,,,,,,
1038657,2024-03-29,2023,Final,2024-03-29T23:00:00.000Z,4,False,False,Washington Wizards,Detroit Pistons,87,96,20,23,20,36,35,21,12,16,,,,,,
1038658,2024-03-29,2023,Final,2024-03-29T23:30:00.000Z,4,False,False,Brooklyn Nets,Chicago Bulls,125,108,27,21,20,31,39,33,39,23,,,,,,
1038659,2024-03-29,2023,Final,2024-03-29T23:30:00.000Z,4,False,False,Cleveland Cavaliers,Philadelphia 76ers,117,114,28,25,29,30,28,32,32,27,,,,,,
1038660,2024-03-29,2023,Final,2024-03-30T00:00:00.000Z,4,False,False,Miami Heat,Portland Trail Blazers,142,82,29,19,45,21,33,23,35,19,,,,,,
1038661,2024-03-29,2023,Final,2024-03-30T00:00:00.000Z,4,False,False,Oklahoma City Thunder,Phoenix Suns,128,103,34,32,36,27,31,21,27,23,,,,,,
1038662,2024-03-29,2023,Final,2024-03-30T00:00:00.000Z,5,False,False,San Antonio Spurs,New York Knicks,130,126,38,27,36,30,20,34,27,30,9,5,,,,
1038663,2024-03-29,2023,Final,2024-03-30T01:00:00.000Z,4,False,False,Denver Nuggets,Minnesota Timberwolves,98,111,26,33,17,29,21,25,34,24,,,,,,
1038664,2024-03-29,2023,Final,2024-03-30T01:30:00.000Z,4,False,False,Utah Jazz,Houston Rockets,100,101,23,13,24,28,25,28,28,32,,,,,,
1038665,2024-03-29,2023,Final,2024-03-30T02:00:00.000Z,4,False,False,Sacramento Kings,Dallas Mavericks,103,107,34,26,26,25,22,22,21,34,,,,,,
1038666,2024-03-30,2023,Final,2024-03-30T21:00:00.000Z,4,False,False,New Orleans Pelicans,Boston Celtics,92,104,37,28,20,31,11,24,24,21,,,,,,
1038667,2024-03-30,2023,Final,2024-03-30T23:00:00.000Z,4,False,False,Orlando Magic,Memphis Grizzlies,118,88,33,13,25,21,32,21,28,33,,,,,,
1038668,2024-03-30,2023,Final,2024-03-30T23:30:00.000Z,4,False,False,Atlanta Hawks,Milwaukee Bucks,113,122,28,33,17,26,29,30,39,33,,,,,,
1038669,2024-03-31,2023,Final,2024-03-31T19:30:00.000Z,4,False,False,Denver Nuggets,Cleveland Cavaliers,130,101,30,26,35,30,36,21,29,24,,,,,,
1038670,2024-03-31,2023,Final,2024-03-31T22:00:00.000Z,4,False,False,Brooklyn Nets,Los Angeles Lakers,104,116,11,31,33,36,35,23,25,26,,,,,,
1038671,2024-03-31,2023,Final,2024-03-31T22:00:00.000Z,4,False,False,Charlotte Hornets,LA Clippers,118,130,25,31,30,36,27,26,36,37,,,,,,
1038672,2024-03-31,2023,Final,2024-03-31T22:00:00.000Z,4,False,False,Toronto Raptors,Philadelphia 76ers,120,135,27,35,28,36,38,30,27,34,,,,,,
1038673,2024-03-31,2023,Final,2024-03-31T22:00:00.000Z,4,False,False,Washington Wizards,Miami Heat,107,119,29,29,30,37,21,29,27,24,,,,,,
1038674,2024-03-31,2023,Final,2024-03-31T23:00:00.000Z,4,False,False,New York Knicks,Oklahoma City Thunder,112,113,22,17,24,33,39,25,27,38,,,,,,
1038675,2024-03-31,2023,Final,2024-03-31T23:00:00.000Z,4,False,False,Houston Rockets,Dallas Mavericks,107,125,24,36,21,30,28,25,34,34,,,,,,
1038676,2024-03-31,2023,Final,2024-03-31T23:00:00.000Z,4,False,False,Minnesota Timberwolves,Chicago Bulls,101,109,22,33,32,31,25,20,22,25,,,,,,
1038677,2024-03-31,2023,Final,2024-03-31T23:00:00.000Z,4,False,False,San Antonio Spurs,Golden State Warriors,113,117,34,27,26,25,21,37,32,28,,,,,,
1038678,2024-03-31,2023,Final,2024-04-01T01:00:00.000Z,4,False,False,Sacramento Kings,Utah Jazz,127,106,27,23,29,29,39,25,32,29,,,,,,
1038679,2024-04-01,2023,Final,2024-04-01T23:00:00.000Z,4,False,False,Charlotte Hornets,Boston Celtics,104,118,32,30,21,29,26,36,25,23,,,,,,
1038680,2024-04-01,2023,Final,2024-04-01T23:00:00.000Z,4,False,False,Detroit Pistons,Memphis Grizzlies,108,110,29,22,28,22,33,41,18,25,,,,,,
1038681,2024-04-01,2023,Final,2024-04-01T23:00:00.000Z,4,False,False,Indiana Pacers,Brooklyn Nets,133,111,43,27,32,20,33,30,25,34,,,,,,
1038682,2024-04-01,2023,Final,2024-04-01T23:00:00.000Z,4,False,False,Orlando Magic,Portland Trail Blazers,104,103,22,23,33,25,28,25,21,30,,,,,,
1038683,2024-04-01,2023,Final,2024-04-02T00:00:00.000Z,4,False,False,Chicago Bulls,Atlanta Hawks,101,113,30,32,23,29,21,29,27,23,,,,,,
1038684,2024-04-01,2023,Final,2024-04-02T00:00:00.000Z,4,False,False,New Orleans Pelicans,Phoenix Suns,111,124,28,46,26,28,36,29,21,21,,,,,,
1038181,2024-04-02,2023,Final,2024-04-03T02:00:00.000Z,4,False,False,Golden State Warriors,Dallas Mavericks,104,100,28,27,21,22,31,25,24,26,,,,,,
1038685,2024-04-02,2023,Final,2024-04-02T23:30:00.000Z,4,False,False,Philadelphia 76ers,Oklahoma City Thunder,109,105,25,22,19,32,29,26,36,25,,,,,,
1038686,2024-04-02,2023,Final,2024-04-02T23:00:00.000Z,4,False,False,Toronto Raptors,Los Angeles Lakers,111,128,25,34,33,30,21,36,32,28,,,,,,
1038687,2024-04-02,2023,Final,2024-04-02T23:00:00.000Z,4,False,False,Washington Wizards,Milwaukee Bucks,117,113,27,28,31,26,33,32,26,27,,,,,,
1038688,2024-04-02,2023,Final,2024-04-02T23:30:00.000Z,4,False,False,Miami Heat,New York Knicks,109,99,34,22,24,21,25,30,26,26,,,,,,
1038690,2024-04-02,2023,Final,2024-04-03T00:00:00.000Z,4,False,False,Minnesota Timberwolves,Houston Rockets,113,106,16,23,38,22,27,27,32,34,,,,,,
1038691,2024-04-02,2023,Final,2024-04-03T01:00:00.000Z,4,False,False,Denver Nuggets,San Antonio Spurs,110,105,30,23,25,31,31,31,24,20,,,,,,
1038692,2024-04-02,2023,Final,2024-04-03T01:00:00.000Z,4,False,False,Utah Jazz,Cleveland Cavaliers,113,129,25,40,22,27,34,30,32,32,,,,,,
1038693,2024-04-02,2023,Final,2024-04-03T02:00:00.000Z,4,False,False,Sacramento Kings,LA Clippers,109,95,24,24,32,27,35,19,18,25,,,,,,
1038694,2024-04-03,2023,Final,2024-04-03T23:00:00.000Z,4,False,False,Charlotte Hornets,Portland Trail Blazers,86,89,21,30,23,15,22,22,20,22,,,,,,
1038695,2024-04-03,2023,Final,2024-04-03T23:00:00.000Z,4,False,False,Washington Wizards,Los Angeles Lakers,120,125,29,39,31,28,26,34,34,24,,,,,,
1038696,2024-04-03,2023,Final,2024-04-03T23:30:00.000Z,4,False,False,Atlanta Hawks,Detroit Pistons,121,113,28,23,31,27,33,29,29,34,,,,,,
1038697,2024-04-03,2023,Final,2024-04-03T23:30:00.000Z,4,False,False,Boston Celtics,Oklahoma City Thunder,135,100,30,23,31,24,32,36,42,17,,,,,,
1038698,2024-04-03,2023,Final,2024-04-03T23:30:00.000Z,4,False,False,Brooklyn Nets,Indiana Pacers,115,111,19,31,42,31,27,25,27,24,,,,,,
1038699,2024-04-03,2023,Final,2024-04-04T00:00:00.000Z,4,False,False,Milwaukee Bucks,Memphis Grizzlies,101,111,22,26,27,27,29,26,23,32,,,,,,
1038700,2024-04-03,2023,Final,2024-04-04T00:00:00.000Z,4,False,False,Minnesota Timberwolves,Toronto Raptors,133,85,23,19,35,23,33,18,42,25,,,,,,
1038701,2024-04-03,2023,Final,2024-04-04T00:00:00.000Z,4,False,False,New Orleans Pelicans,Orlando Magic,108,117,26,24,29,34,21,33,32,26,,,,,,
1038702,2024-04-03,2023,Final,2024-04-04T02:00:00.000Z,4,False,False,Phoenix Suns,Cleveland Cavaliers,122,101,34,20,38,27,26,30,24,24,,,,,,
1038703,2024-04-04,2023,Final,2024-04-04T23:30:00.000Z,4,False,False,Miami Heat,Philadelphia 76ers,105,109,29,39,26,24,33,24,17,22,,,,,,
1038704,2024-04-04,2023,Final,2024-04-04T23:30:00.000Z,4,False,False,New York Knicks,Sacramento Kings,120,109,20,35,32,25,35,27,33,22,,,,,,
1038705,2024-04-04,2023,Final,2024-04-05T00:00:00.000Z,4,False,False,Houston Rockets,Golden State Warriors,110,133,24,33,26,32,33,34,27,34,,,,,,
1038706,2024-04-04,2023,Final,2024-04-05T02:00:00.000Z,4,False,False,LA Clippers,Denver Nuggets,102,100,20,31,33,18,22,21,27,30,,,,,,
1038716,2024-04-04,2023,Final,2024-04-04T23:30:00.000Z,4,False,False,Dallas Mavericks,Atlanta Hawks,109,95,25,31,40,26,28,24,16,14,,,,,,
1038689,2024-04-05,2023,Final,2024-04-06T00:30:00.000Z,4,False,False,Dallas Mavericks,Golden State Warriors,108,106,31,32,21,22,27,22,29,30,,,,,,
1038707,2024-04-05,2023,Final,2024-04-05T23:00:00.000Z,4,False,False,Charlotte Hornets,Orlando Magic,124,115,38,23,29,29,27,27,30,36,,,,,,
1038708,2024-04-05,2023,Final,2024-04-05T23:00:00.000Z,4,False,False,Indiana Pacers,Oklahoma City Thunder,126,112,31,32,38,27,31,30,26,23,,,,,,
1038709,2024-04-05,2023,Final,2024-04-05T23:00:00.000Z,4,False,False,Washington Wizards,Portland Trail Blazers,102,108,27,32,24,27,30,27,21,22,,,,,,
1038710,2024-04-05,2023,Final,2024-04-05T23:30:00.000Z,4,False,False,Boston Celtics,Sacramento Kings,101,100,27,15,27,35,30,22,17,28,,,,,,
1038711,2024-04-05,2023,Final,2024-04-06T00:00:00.000Z,4,False,False,Chicago Bulls,New York Knicks,108,100,29,17,32,28,20,31,27,24,,,,,,
1038712,2024-04-05,2023,Final,2024-04-06T00:00:00.000Z,4,False,False,Houston Rockets,Miami Heat,104,119,27,27,32,37,24,29,21,26,,,,,,
1038713,2024-04-05,2023,Final,2024-04-06T00:00:00.000Z,4,False,False,Memphis Grizzlies,Detroit Pistons,108,90,32,22,25,16,32,32,19,20,,,,,,
1038714,2024-04-05,2023,Final,2024-04-06T00:00:00.000Z,4,False,False,Milwaukee Bucks,Toronto Raptors,111,117,27,21,27,37,31,32,26,27,,,,,,
1038715,2024-04-05,2023,Final,2024-04-06T00:00:00.000Z,4,False,False,New Orleans Pelicans,San Antonio Spurs,109,111,27,18,34,33,25,35,23,25,,,,,,
1038717,2024-04-05,2023,Final,2024-04-06T02:00:00.000Z,4,False,False,Phoenix Suns,Minnesota Timberwolves,97,87,32,20,25,21,20,20,20,26,,,,,,
1038718,2024-04-05,2023,Final,2024-04-06T02:30:00.000Z,4,False,False,LA Clippers,Utah Jazz,131,102,41,16,34,26,29,37,27,23,,,,,,
1038719,2024-04-06,2023,Final,2024-04-06T19:30:00.000Z,4,False,False,Los Angeles Lakers,Cleveland Cavaliers,116,97,36,33,29,23,25,22,26,19,,,,,,
1038720,2024-04-06,2023,Final,2024-04-06T23:00:00.000Z,4,False,False,Brooklyn Nets,Detroit Pistons,113,103,23,35,23,22,29,26,38,20,,,,,,
1038721,2024-04-06,2023,Final,2024-04-07T00:00:00.000Z,4,False,False,Memphis Grizzlies,Philadelphia 76ers,96,116,23,28,19,34,28,24,26,30,,,,,,
1038722,2024-04-06,2023,Final,2024-04-07T01:00:00.000Z,4,False,False,Denver Nuggets,Atlanta Hawks,142,110,33,26,36,30,42,30,31,24,,,,,,
